Cluster,Sample 1 Day 1,Sample 2 Day 1,Sample 3 Day 1,Sample 4 Day 1,Sample 5 Day 1,Sample 6 Day 1,Sample 7 Day 1,Sample 8 Day 1,Sample 9 Day 1,Sample 10 Day 1,Sample 11 Day 1,Sample 12 Day 1,Sample 13 Day 1,Sample 14 Day 1,Sample 15 Day 1,Sample 16 Day 1,Sample 17 Day 1,Sample 18 Day 1,Sample 19 Day 1,Sample 20 Day 1,Sample 21 Day 1,Sample 22 Day 1,Sample 23 Day 1,Sample 24 Day 1,Sample 25 Day 1,Sample 26 Day 1,Sample 27 Day 1,Sample 28 Day 1,Sample 29 Day 1,Sample 30 Day 1,Sample 31 Day 1,Sample 32 Day 1,Sample 33 Day 1,Sample 34 Day 1,Sample 35 Day 1,Sample 36 Day 1,Sample 37 Day 1,Sample 38 Day 1,Sample 39 Day 1,Sample 40 Day 1,Sample 41 Day 1,Sample 42 Day 1,Sample 43 Day 1,Sample 44 Day 1,Sample 45 Day 1,Sample 46 Day 1,Sample 54 Day 1,Sample 55 Day 1,Sample 56 Day 1,Sample 57 Day 1,Sample 66 Day 1,Sample 67 Day 1,Sample 68 Day 1,Sample 69 Day 1,Sample 70 Day 1,Sample 1 Day 2,Sample 2 Day 2,Sample 3 Day 2,Sample 4 Day 2,Sample 5 Day 2,Sample 6 Day 2,Sample 7 Day 2,Sample 8 Day 2,Sample 9 Day 2,Sample 10 Day 2,Sample 11 Day 2,Sample 12 Day 2,Sample 13 Day 2,Sample 14 Day 2,Sample 15 Day 2,Sample 16 Day 2,Sample 17 Day 2,Sample 18 Day 2,Sample 19 Day 2,Sample 20 Day 2,Sample 21 Day 2,Sample 22 Day 2,Sample 23 Day 2,Sample 24 Day 2,Sample 25 Day 2,Sample 26 Day 2,Sample 27 Day 2,Sample 28 Day 2,Sample 30 Day 2,Sample 31 Day 2,Sample 32 Day 2,Sample 33 Day 2,Sample 34 Day 2,Sample 35 Day 2,Sample 36 Day 2,Sample 37 Day 2,Sample 38 Day 2,Sample 39 Day 2,Sample 40 Day 2,Sample 41 Day 2,Sample 42 Day 2,Sample 43 Day 2,Sample 44 Day 2,Sample 45 Day 2,Sample 46 Day 2,Sample 54 Day 2,Sample 55 Day 2,Sample 56 Day 2,Sample 57 Day 2,Sample 66 Day 2,Sample 67 Day 2,Sample 68 Day 2,Sample 69 Day 2,Sample 70 Day 2,Sample 54 Day 3,Sample 55 Day 3,Sample 56 Day 3,Sample 57 Day 3
F1RX36_4,6.25588674624488,0.0,8.977986980107614,7.926190930181472,11.533762989659031,0.0,0.0,8.408814563626938,0.0,0.0,0.0,8.400534658807256,7.378659362473504,8.735732912940824,9.840238229231268,8.453326778719937,0.0,0.0,0.0,0.0,10.206580576506878,0.0,0.0,12.967952277516195,7.969280272434676,0.0,0.0,8.645916936143362,9.12121290124486,0.0,0.0,9.01584756072326,0.0,0.0,10.646733120349964,8.678803463063247,6.867646501365631,7.777693679915956,8.909876263782024,0.0,7.585601135491771,0.0,0.0,0.0,0.0,0.0,0.0,9.035443161729203,9.851789801869266,0.0,8.960058227502545,0.0,3.311941122169453,0.0,0.0,18.418286349560283,8.747055308248136,9.557819781490064,9.62636276156353,9.5444518307744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.742915498175464,8.944823494352669,9.603797831886562,0.0,3.751608486711093,10.5312959837358,0.0,0.0,0.0,8.454024752045454,0.0,0.0,0.0,0.0,9.451342932699164,0.0,10.364836681423112,9.194202961960295,9.799229068437889,10.299312412242545,8.338689905150588,10.838174029300896,12.319421107974511,11.53128310333618,10.15263720398536,10.84021009827553,10.168930480657824,11.155212265213736,11.284901401740411,9.3908088427355,10.434471873374196,19.477137380394375,11.145771645950814,3.538593428670427,0.0,9.08713100561648,0.0,8.6204767640686,8.502651283491653,9.998228839225067,11.272043463807575,9.7810284512304
SAA2_6,0.0,6.85881888951871,19.32853635964876,11.567217842943748,34.10414691743888,0.0,0.0,30.851603181599206,0.0,0.0,0.0,9.478027933175277,18.852046219122805,18.83825976715399,18.179711742490127,8.672858716169529,8.72511557962805,37.583630312960494,38.3320404436608,26.486235888817813,20.8891959536315,9.072631523598208,29.601518043101947,7.54619962340597,29.304408126931556,0.0,20.634396862522667,28.537421492805123,30.64023755960409,12.570354280473989,37.26877784104097,33.98101154122557,28.35993868052474,0.0,20.020848229297556,0.0,3.492050957439444,9.056748206862958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.99136360637709,29.514400466219627,28.613234528566515,27.93593235788522,27.46315167249299,8.932657749062137,17.594574069456534,0.0,26.033919378183796,16.63697649311481,8.280657472414157,9.021437841241436,3.4241017780015284,0.0,11.731465116788868,9.93712140869982,10.533086783028502,3.974759783252454,21.98854992154188,0.0,0.0,8.659070818885114,39.88424423192624,37.97199343290021,32.75033747926175,15.388795853822515,18.291133152455462,26.37524213664882,16.660304268470842,29.863540943463562,37.06733381511822,31.78121032767842,3.606529176625708,3.879939767903153,7.971725400858338,9.69293188235254,8.816883648365847,15.93769977435737,24.79686699769054,14.80508714104663,9.333879857524991,10.175429486467436,0.0,0.0,4.098266725997484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34073175231522,35.667784046393294,29.213224621071223,35.24974173311324,35.02148776753437,26.985230286784706,32.759943996133714,29.773584125441403,14.087090096218706,34.10576387834092,28.543216538921712,34.34604372196297,31.243562744555113,29.28222131937478
CAP7_1,0.0,0.0,16.695921506391162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.762263387234247,0.0,0.0,0.0,17.55958439640871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.268468131829335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.70964558917376,9.093323900480058,18.590455068141758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43349025064995,0.0,8.84661982678415,0.0,9.153885140459549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.306187338498606,0.0,9.50642086395366,19.105602541740307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42497624603255,12.998451904997799
H33_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76711155510708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBB_7,0.0,3.557597084185618,20.397414398468307,0.0,3.102599719875033,6.447586910158053,6.341673919206078,27.26193087856831,0.0,0.0,0.0,8.735436358301353,15.977601244264774,10.25022381295023,21.291819460677548,0.0,32.37650921666582,39.138022403070245,41.34927786222167,33.156540499403945,32.03921003943151,29.071100872530597,36.5458806114066,6.341805795236569,36.259792510326164,21.710334161612156,37.211215117589596,38.52674558037237,38.626826699634236,34.527173999619066,38.31874623122196,32.4642439659722,39.12300983855768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.680785381162032,0.0,31.73837642093764,24.440952113927953,18.27725017759557,0.0,7.619855672344643,0.0,0.0,7.911661963335682,33.62591313679822,9.761415093287232,11.648447681979707,22.214936021319247,31.990686796014536,0.0,0.0,0.0,0.0,0.0,0.0,9.62377800159604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.567127973875248,10.57795369058404,10.350197011374664,30.306089067347997,12.239723244849891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834449398015166,0.0,7.882648649242506,9.441290916321272,0.0,10.070066971246558,0.0,0.0,3.5300372529408386,0.0
HSPB1_2,0.0,0.0,0.0,0.0,30.687137033018303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.661339689140366,9.893740811853204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513955364523822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8130372051302,2.521131501075864,0.0,10.612134149379887,10.110156772762236,0.0,8.094139977809315,0.0,0.0,9.27192948757278,6.83115053063589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.16996535212487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.577634311897931,8.92702096763248,19.268930332829022,0.0,0.0,0.0,6.805456404376592,0.0,0.0,0.0,9.550279271591863,9.31556164971058,7.89739952533767
HBE_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.475931570219114,22.356315030778376,0.0,0.0,0.0,0.0,0.0,28.46437231805961,0.0,35.59254486069649,26.6924415204467,35.13043611278856,21.98540027922195,0.0,19.929902678567203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTS_12,0.0,0.0,0.0,0.0,13.174442044184566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8795368802325,33.34199117647779,10.27867234586932,7.155737137405527,22.374990679539142,0.0,0.0,11.00854535048468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.131077706783396,0.0,10.88648843892117,10.542834412002792,7.401678994907747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOA1_5,0.0,10.157093418202232,31.068919970462623,10.369526942708148,37.94523908315159,3.402755676710242,9.439239594168829,25.92412101738416,7.187781855576727,7.0626713103828775,7.424471220671613,31.73436590906902,29.380999703840857,33.9059506284615,37.93810716989236,32.678239635805056,32.06735416627413,43.196019551604785,47.6735124851939,33.23037805660706,31.719758966298116,18.10346694404787,41.710961606206084,0.0,42.38967038735907,23.029196626220912,34.64349037432952,44.07265322841415,43.03705657576473,33.691992886794196,48.35668945578664,37.8085510691244,35.87755474063355,0.0,33.4600697124211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.28738639971185,29.970605300977475,31.416051583303414,37.24372669586709,39.629475180316405,16.053831317054733,35.71184770337054,30.855911396936946,36.42274715673105,8.535920851052069,8.79446072130671,0.0,0.0,7.432310166901856,7.667724285530228,0.0,0.0,0.0,8.329825145298466,0.0,0.0,0.0,34.98572699085294,33.653350962324645,28.595576478783016,13.114320061205238,21.64836121546947,34.15793983227383,12.08303145789307,25.554402957053547,39.96347503085479,33.46366593589478,0.0,0.0,0.0,0.0,0.0,24.118291995123336,35.70434821263683,8.561822922558028,8.275352380768018,0.0,0.0,3.9211658905539153,0.0,0.0,0.0,4.47042267757449,0.0,0.0,0.0,0.0,0.0,0.0,32.40520880914969,29.170678486212232,36.538570415643136,34.93061783997812,7.077186857340854,23.509372075521927,21.664610975447648,8.505797170164369,29.434526231768977,33.84684510015739,36.37811992038384,10.96132590723243,17.22110162179525
H1T_4,0.0,0.0,0.0,0.0,19.309293417272066,0.0,8.682707356184377,21.650417836770956,10.791613175411037,0.0,0.0,0.0,0.0,3.018522613921228,14.634918422001576,0.0,25.83098922227424,25.147039742550156,26.436230554583837,22.25047364322201,23.566142655579288,23.6540362895311,25.61705740051182,18.887865756071314,23.445062388379995,11.678690732911592,25.343620229567716,26.50940159959488,25.331627161973316,23.847487911595763,27.171686237353992,31.917880661466175,23.155676154334934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94310511034472,9.97366104575379,13.33581767174715,6.277019132643258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.863080706951692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.629512660455658,20.648784288090425,32.05497692655079,18.360061499096645,10.596094574468893,27.269526640227475,21.5726010649933,0.0,0.0,0.0,0.0,0.0,30.389887262393657,10.18653657177308,8.270008758596578,8.087622927226354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937572366311244,23.218445082270758,8.987062015110876,21.75123106387901,10.338795612736655,0.0,0.0,0.0,0.0,0.0,44.8999573536407,35.942762524234105,20.503721186917232,0.0
ANXA1_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.711883217240294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60272920968682,0.0,0.0,19.79550324941313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF11_4,0.0,31.678891659610976,39.4199815378052,0.0,22.6582439274813,24.760995678408296,13.179893704149498,12.547675734241974,11.632091057038192,27.977892648479656,10.138414889893845,38.34467375205077,37.16252063357891,41.75601365328208,42.360582995307695,39.57415614510352,36.322298593868666,24.89275842427859,36.55320172823318,34.89558101370171,34.07085233708728,18.27513898210657,33.709410281486676,0.0,23.344244891744623,10.454183538554153,14.888938069189702,23.010311502369174,37.92938390895105,34.86184096740886,36.90410526174641,40.45099280569869,39.02042753729471,0.0,28.972162136048276,0.0,0.0,0.0,0.0,0.0,12.485153175608971,0.0,11.888001220301785,0.0,0.0,0.0,43.34217733240096,34.3709987335959,34.76795389292693,37.53645304548075,42.49559830505159,35.49356817394409,40.00582091346618,38.18758854462621,41.61741758624905,15.62309481547202,13.494372045277546,17.89199596329929,0.0,0.0,25.255888840630067,35.161358421894164,20.973418707886943,0.0,25.758423419710034,22.33820753983772,0.0,7.394266066595568,16.28339451412914,24.125198206935796,23.77804319965157,37.67493638889131,38.70468510324969,13.240663892700889,0.0,12.081987614291725,35.35533714840102,0.0,22.158629517211146,15.140816730734128,19.53222434130916,20.814965604879497,12.362421513193118,26.451832682627487,15.560191134390475,11.51621775800742,8.258677246739241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.86575123845762,36.926925508753996,39.19512368625817,41.045852545305166,19.410748429875706,28.310053194128216,38.22103044984707,27.30543148783689,38.27009521743421,17.567238618398676,37.11013821477411,32.443145565571825,35.8936962427905
ACTB_7,31.338435946639436,34.69296821590231,43.3141915044112,27.30511985202962,42.71047808122716,28.99922030363757,29.120559026874318,32.49432217490576,16.430248254614273,21.5920799417291,33.26513619514942,42.32362341660081,40.23670682168885,42.21384950424193,42.17427171970464,41.84360378669332,38.67291684622032,41.74728750731068,40.05804072000368,27.547712719791882,33.5612838626783,30.697475647797297,34.36733593137181,38.85568241926529,38.50836886747793,36.89928439676855,38.567670169068364,42.36174336871427,39.81557487388381,33.59375038868577,44.850460322880465,41.3886642359807,38.225132985932305,8.889600563577197,37.7130282469618,29.541421921230544,3.492050957439444,26.330509361319322,7.837834837180581,15.616593934799111,34.45599412836443,31.956342409632015,38.46727898746033,33.46206326296981,27.13932842125978,0.0,45.78166517018931,39.47709295244124,39.696494619017294,39.21525800780086,40.552086021564165,26.898487088023533,39.42141346335309,36.75000860288974,38.786067105184216,41.841319223272166,33.20189898424288,39.12976094448747,32.901135287193625,15.096807382733395,31.754875557956943,37.7432730575236,19.606263668811792,9.924948216477116,40.250946254071266,35.96077630711093,10.953225808932142,30.411728148096902,39.984632418221175,40.19637477928856,41.775257968385205,41.4772429782756,42.58455182051895,38.1723157333161,8.350717134109486,30.002687093864704,36.4156526274648,8.73278833644642,35.269843484244134,30.730673115829852,32.23269137022903,33.6971365884141,33.26330742766752,40.56592540576095,39.466397197356144,41.262614746326136,42.628504587947745,29.65858683800449,0.0,30.92483407594242,11.643385656006926,10.411465683871263,0.0,36.167873422795964,32.21833510275527,34.315556076778236,11.378644272447994,37.318962814221024,37.569384962125305,11.195808603642217,42.35257893173815,39.136943548902025,41.66904514091256,43.679730400202075,20.07618601216943,25.07002305083813,40.36815377179814,30.242715792659567,39.202825685362264,37.6697283607678,40.75736345845718,38.20136543359095,38.283102763372554
ACTS_11,0.0,14.35579471832703,20.930877086997057,4.048446680232471,32.05618127032253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47318320012164,26.80627512537679,0.0,19.29593832234707,25.483520467554357,3.189712035494453,17.350722224302924,17.110707602674665,28.526289576774502,0.0,18.271071385420704,0.0,9.533901575084409,28.31543224720255,10.349680266886596,9.833465525961335,8.809196205670217,0.0,10.18016621229817,0.0,22.024036749010648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.653407787816292,7.4612042618494785,0.0,0.0,21.063066617292726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76882372857732,0.0,25.821649797112023,9.726634635760918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.441720432417688,0.0,0.0,8.975820137426568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39134273560054,24.974296764937776,26.516485916066983,27.48659415282119,0.0,0.0,18.17024722580639,0.0,27.375439751706182,18.38760564450983,7.634757238514649,9.104441561963418,0.0
PMP37_5,0.0,0.0,0.0,0.0,0.0,0.0,13.3027150635732,0.0,0.0,0.0,0.0,0.0,0.0,38.53134864261838,36.82547946527286,0.0,0.0,0.0,11.826458601254558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.251844064431838,11.196475883076555,0.0,11.232788594724862,11.504269872973529,12.342641147071642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.54076940086942,0.0,0.0,0.0,14.685771783589791,0.0,0.0,0.0,36.15896502566292,0.0,0.0,0.0,0.0,0.0,0.0,9.644532414055291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.660689235116964,11.781308348467302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210028476213257,0.0,0.0
PG5_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.232788594724862,11.504269872973529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10125556786558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG1_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.232788594724862,11.504269872973529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10125556786558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF12_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866326368837974,0.0,0.0,0.0,12.127826558889048,0.0,0.0,11.826458601254558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.251844064431838,0.0,0.0,11.232788594724862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.538719413229318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.660689235116964,11.781308348467302,17.839002860344493,31.10125556786558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMP36_4,0.0,0.0,11.576534233241624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53134864261838,0.0,12.127826558889048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.251844064431838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.685771783589791,10.628024932048373,13.389557993909522,0.0,36.15896502566292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538593428670427,0.0,12.623701468436495,8.183558979865952,14.032613605348486,0.0,0.0,0.0,0.0
PMP23_5,0.0,0.0,11.576534233241624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53134864261838,36.82547946527286,12.127826558889048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.196475883076555,0.0,0.0,11.504269872973529,12.342641147071642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.54076940086942,9.538719413229318,0.0,0.0,14.685771783589791,10.628024932048373,0.0,20.58163296964409,36.15896502566292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.660689235116964,11.781308348467302,17.839002860344493,31.10125556786558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG2_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.232788594724862,11.504269872973529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10125556786558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
